status	name	orig_addr	orig_size	new_addr	new_size
MISSING	ll2str	0x80ee060	0x1e0		
MISSING	load_defaults	0x80d4190	0x42		
MISSING	longlong10_to_str	0x80ee240	0x18b		
MISSING	lshift	0x80e7cf0	0x1b0		
MISSING	make_password_from_salt	0x80a2200	0x38		
MISSING	make_password_from_salt_323	0x80a25a0	0x3d		
MISSING	make_scrambled_password	0x80a2470	0xb6		
MISSING	make_scrambled_password_323	0x80a25e0	0x62		
MISSING	make_type	0x80d07b0	0x58		
MISSING	mbcharlen_big5	0x810d1f0	0x14		
MISSING	mbcharlen_cp932	0x810e050	0x27		
MISSING	mbcharlen_euc_kr	0x81117b0	0x14		
MISSING	mbcharlen_eucjpms	0x810f6d0	0x37		
MISSING	mbcharlen_gb2312	0x8111b20	0x14		
MISSING	mbcharlen_gbk	0x8112490	0x14		
MISSING	mbcharlen_sjis	0x81143d0	0x27		
MISSING	mbcharlen_ujis	0x8115930	0x37		
MISSING	memdup_root	0x80d5820	0x54		
MISSING	multadd	0x80e8280	0x1b0		
MISSING	multi_alloc_root	0x80d5920	0x79		
MISSING	my_TIME_to_str	0x80a02b0	0x8e		
MISSING	my_atof	0x80eabf0	0x3a		
MISSING	my_case_bin	0x80d97a0	0x8		
MISSING	my_case_str_bin	0x80d9790	0x7		
MISSING	my_casedn_8bit	0x80da680	0x2c		
MISSING	my_casedn_mb	0x8112b00	0x5e		
MISSING	my_casedn_str_8bit	0x80da610	0x3a		
MISSING	my_casedn_str_mb	0x8112a30	0x61		
MISSING	my_casedn_str_mb2_or_mb4	0x80deac0	0x7		
MISSING	my_casedn_str_utf8mb3	0x80e4ba0	0x189		
MISSING	my_casedn_str_utf8mb4	0x80e5df0	0x242		
MISSING	my_casedn_ucs2	0x80e1280	0x9b		
MISSING	my_casedn_utf16	0x80e32c0	0x196		
MISSING	my_casedn_utf32	0x80e0730	0xcf		
MISSING	my_casedn_utf8mb3	0x80e63a0	0x1ed		
MISSING	my_casedn_utf8mb4	0x80e58e0	0x160		
MISSING	my_caseup_8bit	0x80da650	0x2c		
MISSING	my_caseup_mb	0x8112aa0	0x5e		
MISSING	my_caseup_str_8bit	0x80da5d0	0x3a		
MISSING	my_caseup_str_mb	0x81129c0	0x61		
MISSING	my_caseup_str_mb2_or_mb4	0x80deab0	0x7		
MISSING	my_caseup_str_utf8mb3	0x80e5750	0x189		
MISSING	my_caseup_str_utf8mb4	0x80e5ba0	0x242		
MISSING	my_caseup_ucs2	0x80e10e0	0x9a		
MISSING	my_caseup_utf16	0x80e2fa0	0x18e		
MISSING	my_caseup_utf32	0x80e04a0	0xdf		
MISSING	my_caseup_utf8mb3	0x80e6040	0x1ed		
MISSING	my_caseup_utf8mb4	0x80e5a40	0x160		
MISSING	my_charpos_8bit	0x80db8b0	0x8		
MISSING	my_charpos_mb	0x8112ca0	0x7d		
MISSING	my_charpos_ucs2	0x80e15c0	0x1b		
MISSING	my_charpos_utf16	0x80e0010	0x64		
MISSING	my_charpos_utf32	0x80e0de0	0x19		
MISSING	my_charset_is_8bit_pure_ascii	0x80e73c0	0x37		
MISSING	my_charset_is_ascii_based	0x80e7370	0x47		
MISSING	my_charset_is_ascii_compatible	0x80e7400	0x37		
MISSING	my_charset_repertoire	0x80e7350	0x1b		
MISSING	my_charset_same	0x80d1990	0x3e		
MISSING	my_close	0x80d7b10	0x10e		
MISSING	my_coll_init_8bit_bin	0x80d9690	0x10		
MISSING	my_coll_init_simple	0x80dba80	0x4a		
MISSING	my_coll_init_uca	0x80de450	0x16		
MISSING	my_coll_lexem_print_error	0x80dd8b0	0x81		
MISSING	my_connect	0x8096c00	0x15d		
MISSING	my_cset_init_8bit	0x80dc960	0x1e		
MISSING	my_date_to_str	0x80a01d0	0x55		
MISSING	my_datetime_to_str	0x80a0160	0x63		
MISSING	my_dir	0x80d7200	0x3e1		
MISSING	my_dirend	0x80d71b0	0x4e		
MISSING	my_end	0x80d6c70	0x1fc		
MISSING	my_error	0x80d6170	0xbd		
MISSING	my_error_register	0x80d5fe0	0xac		
MISSING	my_error_unregister	0x80d5f60	0x72		
MISSING	my_error_unregister_all	0x80d5f10	0x4d		
MISSING	my_fclose	0x80d63a0	0xee		
MISSING	my_fcvt	0x80ed200	0x473		
MISSING	my_fdopen	0x80d6230	0x16f		
MISSING	my_filename	0x810caa0	0x49		
MISSING	my_fileno	0x80d6680	0x23		
MISSING	my_fill_8bit	0x80dc9c0	0x31		
MISSING	my_fill_mb2	0x80dfdb0	0x35		
