id	svc	status	mangled	demangled	file	line	report
DNF-GLD-DIFF-0033	gld	DIFF	_ZN17CPacketTranslater17OnCharacterDeleteEP12PacketHeader	CPacketTranslater::OnCharacterDelete(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	1420	function_reports/guild/_ZN17CPacketTranslater17OnCharacterDeleteEP12PacketHeader.md
DNF-GLD-DIFF-0034	gld	DIFF	_ZN17CPacketTranslater17OnCreateGuildAgitEP12PacketHeader	CPacketTranslater::OnCreateGuildAgit(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	4000	function_reports/guild/_ZN17CPacketTranslater17OnCreateGuildAgitEP12PacketHeader.md
DNF-GLD-DIFF-0035	gld	DIFF	_ZN17CPacketTranslater17OnDBLoadGuildAgitEP12PacketHeader	CPacketTranslater::OnDBLoadGuildAgit(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	4222	function_reports/guild/_ZN17CPacketTranslater17OnDBLoadGuildAgitEP12PacketHeader.md
DNF-GLD-DIFF-0036	gld	DIFF	_ZN17CPacketTranslater17OnDeleteGuildAgitEP12PacketHeader	CPacketTranslater::OnDeleteGuildAgit(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	4053	function_reports/guild/_ZN17CPacketTranslater17OnDeleteGuildAgitEP12PacketHeader.md
DNF-GLD-DIFF-0037	gld	DIFF	_ZN17CPacketTranslater17OnPacketJoinPowerEP12PacketHeader	CPacketTranslater::OnPacketJoinPower(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	3479	function_reports/guild/_ZN17CPacketTranslater17OnPacketJoinPowerEP12PacketHeader.md
DNF-GLD-DIFF-0038	gld	DIFF	_ZN17CPacketTranslater18OnApproveJoinGuildEP12PacketHeader	CPacketTranslater::OnApproveJoinGuild(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	5718	function_reports/guild/_ZN17CPacketTranslater18OnApproveJoinGuildEP12PacketHeader.md
DNF-GLD-DIFF-0039	gld	DIFF	_ZN17CPacketTranslater18OnCallGuildLevelUpEP12PacketHeader	CPacketTranslater::OnCallGuildLevelUp(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	2640	function_reports/guild/_ZN17CPacketTranslater18OnCallGuildLevelUpEP12PacketHeader.md
DNF-GLD-DIFF-0040	gld	DIFF	_ZN17CPacketTranslater18OnCallGuildMembersEP12PacketHeader	CPacketTranslater::OnCallGuildMembers(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	1452	function_reports/guild/_ZN17CPacketTranslater18OnCallGuildMembersEP12PacketHeader.md
DNF-GLD-DIFF-0041	gld	DIFF	_ZN17CPacketTranslater18OnGameServerRegistEP12PacketHeader	CPacketTranslater::OnGameServerRegist(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	5556	function_reports/guild/_ZN17CPacketTranslater18OnGameServerRegistEP12PacketHeader.md
DNF-GLD-DIFF-0042	gld	DIFF	_ZN17CPacketTranslater18OnIncreaseGuildExpEP12PacketHeader	CPacketTranslater::OnIncreaseGuildExp(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	897	function_reports/guild/_ZN17CPacketTranslater18OnIncreaseGuildExpEP12PacketHeader.md
DNF-GLD-DIFF-0043	gld	DIFF	_ZN17CPacketTranslater18OnInnerPacketLoginEP12PacketHeader	CPacketTranslater::OnInnerPacketLogin(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	3720	function_reports/guild/_ZN17CPacketTranslater18OnInnerPacketLoginEP12PacketHeader.md
DNF-GLD-DIFF-0044	gld	DIFF	_ZN17CPacketTranslater18OnNoticeGuildEnterEP12PacketHeader	CPacketTranslater::OnNoticeGuildEnter(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	621	function_reports/guild/_ZN17CPacketTranslater18OnNoticeGuildEnterEP12PacketHeader.md
DNF-GLD-DIFF-0045	gld	DIFF	_ZN17CPacketTranslater18OnReplyGuildInviteEP12PacketHeader	CPacketTranslater::OnReplyGuildInvite(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	1738	function_reports/guild/_ZN17CPacketTranslater18OnReplyGuildInviteEP12PacketHeader.md
DNF-GLD-DIFF-0046	gld	DIFF	_ZN17CPacketTranslater18OnRequestBlackListEP12PacketHeader	CPacketTranslater::OnRequestBlackList(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	2925	function_reports/guild/_ZN17CPacketTranslater18OnRequestBlackListEP12PacketHeader.md
DNF-GLD-DIFF-0047	gld	DIFF	_ZN17CPacketTranslater18OnUpgradeGuildAgitEP12PacketHeader	CPacketTranslater::OnUpgradeGuildAgit(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	4260	function_reports/guild/_ZN17CPacketTranslater18OnUpgradeGuildAgitEP12PacketHeader.md
DNF-GLD-DIFF-0048	gld	DIFF	_ZN17CPacketTranslater19OnDBCreateGuildAgitEP12PacketHeader	CPacketTranslater::OnDBCreateGuildAgit(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	4122	function_reports/guild/_ZN17CPacketTranslater19OnDBCreateGuildAgitEP12PacketHeader.md
DNF-GLD-DIFF-0049	gld	DIFF	_ZN17CPacketTranslater19OnDBDeleteGuildAgitEP12PacketHeader	CPacketTranslater::OnDBDeleteGuildAgit(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	4166	function_reports/guild/_ZN17CPacketTranslater19OnDBDeleteGuildAgitEP12PacketHeader.md
DNF-GLD-DIFF-0050	gld	DIFF	_ZN17CPacketTranslater19OnDeleteToBlackListEP12PacketHeader	CPacketTranslater::OnDeleteToBlackList(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	2884	function_reports/guild/_ZN17CPacketTranslater19OnDeleteToBlackListEP12PacketHeader.md
DNF-GLD-DIFF-0051	gld	DIFF	_ZN17CPacketTranslater19OnGuildCargoHistoryEP12PacketHeader	CPacketTranslater::OnGuildCargoHistory(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	4528	function_reports/guild/_ZN17CPacketTranslater19OnGuildCargoHistoryEP12PacketHeader.md
DNF-GLD-DIFF-0052	gld	DIFF	_ZN17CPacketTranslater19OnGuildCargoPopItemEP12PacketHeader	CPacketTranslater::OnGuildCargoPopItem(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	4774	function_reports/guild/_ZN17CPacketTranslater19OnGuildCargoPopItemEP12PacketHeader.md
DNF-GLD-DIFF-0053	gld	DIFF	_ZN17CPacketTranslater19OnGuildCargoUpgradeEP12PacketHeader	CPacketTranslater::OnGuildCargoUpgrade(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	4988	function_reports/guild/_ZN17CPacketTranslater19OnGuildCargoUpgradeEP12PacketHeader.md
DNF-GLD-DIFF-0054	gld	DIFF	_ZN17CPacketTranslater19OnNoticeGuildCreateEP12PacketHeader	CPacketTranslater::OnNoticeGuildCreate(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	746	function_reports/guild/_ZN17CPacketTranslater19OnNoticeGuildCreateEP12PacketHeader.md
DNF-GLD-DIFF-0055	gld	DIFF	_ZN17CPacketTranslater19OnNoticeGuildSecedeEP12PacketHeader	CPacketTranslater::OnNoticeGuildSecede(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	653	function_reports/guild/_ZN17CPacketTranslater19OnNoticeGuildSecedeEP12PacketHeader.md
DNF-GLD-DIFF-0056	gld	DIFF	_ZN17CPacketTranslater19OnNoticeGuildWarEndEP12PacketHeader	CPacketTranslater::OnNoticeGuildWarEnd(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	1353	function_reports/guild/_ZN17CPacketTranslater19OnNoticeGuildWarEndEP12PacketHeader.md
DNF-GLD-DIFF-0057	gld	DIFF	_ZN17CPacketTranslater19OnPacketSecedePowerEP12PacketHeader	CPacketTranslater::OnPacketSecedePower(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	3543	function_reports/guild/_ZN17CPacketTranslater19OnPacketSecedePowerEP12PacketHeader.md
DNF-GLD-DIFF-0058	gld	DIFF	_ZN17CPacketTranslater20OnDBReplyGuildCreateEP12PacketHeader	CPacketTranslater::OnDBReplyGuildCreate(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	3304	function_reports/guild/_ZN17CPacketTranslater20OnDBReplyGuildCreateEP12PacketHeader.md
DNF-GLD-DIFF-0059	gld	DIFF	_ZN17CPacketTranslater20OnDBReplyGuildSecedeEP12PacketHeader	CPacketTranslater::OnDBReplyGuildSecede(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	2209	function_reports/guild/_ZN17CPacketTranslater20OnDBReplyGuildSecedeEP12PacketHeader.md
DNF-GLD-DIFF-0060	gld	DIFF	_ZN17CPacketTranslater20OnDBUpgradeGuildAgitEP12PacketHeader	CPacketTranslater::OnDBUpgradeGuildAgit(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	4313	function_reports/guild/_ZN17CPacketTranslater20OnDBUpgradeGuildAgitEP12PacketHeader.md
DNF-GLD-DIFF-0061	gld	DIFF	_ZN17CPacketTranslater20OnGuildCargoMoveItemEP12PacketHeader	CPacketTranslater::OnGuildCargoMoveItem(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	4878	function_reports/guild/_ZN17CPacketTranslater20OnGuildCargoMoveItemEP12PacketHeader.md
DNF-GLD-DIFF-0062	gld	DIFF	_ZN17CPacketTranslater20OnGuildCargoPushItemEP12PacketHeader	CPacketTranslater::OnGuildCargoPushItem(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	4676	function_reports/guild/_ZN17CPacketTranslater20OnGuildCargoPushItemEP12PacketHeader.md
DNF-GLD-DIFF-0063	gld	DIFF	_ZN17CPacketTranslater20OnNoticeGuildChatMsgEP12PacketHeader	CPacketTranslater::OnNoticeGuildChatMsg(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	820	function_reports/guild/_ZN17CPacketTranslater20OnNoticeGuildChatMsgEP12PacketHeader.md
DNF-GLD-DIFF-0064	gld	DIFF	_ZN17CPacketTranslater20OnNoticeGuildDismissEP12PacketHeader	CPacketTranslater::OnNoticeGuildDismiss(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	783	function_reports/guild/_ZN17CPacketTranslater20OnNoticeGuildDismissEP12PacketHeader.md
DNF-GLD-NEAR-0008	gld	NEAR	_ZN17CPacketTranslater20OnRequestGuildCreateEP12PacketHeader	CPacketTranslater::OnRequestGuildCreate(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	3248	function_reports/guild/_ZN17CPacketTranslater20OnRequestGuildCreateEP12PacketHeader.md
DNF-GLD-DIFF-0065	gld	DIFF	_ZN17CPacketTranslater20OnRequestGuildSecedeEP12PacketHeader	CPacketTranslater::OnRequestGuildSecede(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	2128	function_reports/guild/_ZN17CPacketTranslater20OnRequestGuildSecedeEP12PacketHeader.md
DNF-GLD-DIFF-0066	gld	DIFF	_ZN17CPacketTranslater20OnWebGuildBoardWriteEP12PacketHeader	CPacketTranslater::OnWebGuildBoardWrite(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	5384	function_reports/guild/_ZN17CPacketTranslater20OnWebGuildBoardWriteEP12PacketHeader.md
DNF-GLD-DIFF-0067	gld	DIFF	_ZN17CPacketTranslater21OnCallGuildAllMembersEP12PacketHeader	CPacketTranslater::OnCallGuildAllMembers(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	1494	function_reports/guild/_ZN17CPacketTranslater21OnCallGuildAllMembersEP12PacketHeader.md
DNF-GLD-DIFF-0068	gld	DIFF	_ZN17CPacketTranslater21OnChangePowerWarPointEP12PacketHeader	CPacketTranslater::OnChangePowerWarPoint(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	3393	function_reports/guild/_ZN17CPacketTranslater21OnChangePowerWarPointEP12PacketHeader.md
DNF-GLD-DIFF-0069	gld	DIFF	_ZN17CPacketTranslater21OnGuildAttendanceInfoEP12PacketHeader	CPacketTranslater::OnGuildAttendanceInfo(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	5805	function_reports/guild/_ZN17CPacketTranslater21OnGuildAttendanceInfoEP12PacketHeader.md
DNF-GLD-DIFF-0070	gld	DIFF	_ZN17CPacketTranslater21OnRegisterToBlackListEP12PacketHeader	CPacketTranslater::OnRegisterToBlackList(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	2841	function_reports/guild/_ZN17CPacketTranslater21OnRegisterToBlackListEP12PacketHeader.md
DNF-GLD-DIFF-0071	gld	DIFF	_ZN17CPacketTranslater21OnSetGuildMemberGradeEP12PacketHeader	CPacketTranslater::OnSetGuildMemberGrade(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	1131	function_reports/guild/_ZN17CPacketTranslater21OnSetGuildMemberGradeEP12PacketHeader.md
DNF-GLD-DIFF-0072	gld	DIFF	_ZN17CPacketTranslater22OnWriteGuildMemberMemoEP12PacketHeader	CPacketTranslater::OnWriteGuildMemberMemo(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	4355	function_reports/guild/_ZN17CPacketTranslater22OnWriteGuildMemberMemoEP12PacketHeader.md
DNF-GLD-NEAR-0009	gld	NEAR	_ZN17CPacketTranslater23OnDBMWDeleteToBlackListEP12PacketHeader	CPacketTranslater::OnDBMWDeleteToBlackList(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	3017	function_reports/guild/_ZN17CPacketTranslater23OnDBMWDeleteToBlackListEP12PacketHeader.md
DNF-GLD-DIFF-0073	gld	DIFF	_ZN17CPacketTranslater23OnNoticeGuildMarkChangeEP12PacketHeader	CPacketTranslater::OnNoticeGuildMarkChange(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	714	function_reports/guild/_ZN17CPacketTranslater23OnNoticeGuildMarkChangeEP12PacketHeader.md
DNF-GLD-DIFF-0074	gld	DIFF	_ZN17CPacketTranslater24OnChangeGuildNameFromWebEP12PacketHeader	CPacketTranslater::OnChangeGuildNameFromWeb(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	3922	function_reports/guild/_ZN17CPacketTranslater24OnChangeGuildNameFromWebEP12PacketHeader.md
DNF-GLD-DIFF-0075	gld	DIFF	_ZN17CPacketTranslater24OnDBReplyGuildAllMembersEP12PacketHeader	CPacketTranslater::OnDBReplyGuildAllMembers(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	1540	function_reports/guild/_ZN17CPacketTranslater24OnDBReplyGuildAllMembersEP12PacketHeader.md
DNF-GLD-DIFF-0076	gld	DIFF	_ZN17CPacketTranslater24OnMonitorSendGuildLetterEP12PacketHeader	CPacketTranslater::OnMonitorSendGuildLetter(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	1985	function_reports/guild/_ZN17CPacketTranslater24OnMonitorSendGuildLetterEP12PacketHeader.md
DNF-GLD-DIFF-0077	gld	DIFF	_ZN17CPacketTranslater25OnDBMWResisterToBlackListEP12PacketHeader	CPacketTranslater::OnDBMWResisterToBlackList(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	2958	function_reports/guild/_ZN17CPacketTranslater25OnDBMWResisterToBlackListEP12PacketHeader.md
DNF-GLD-DIFF-0078	gld	DIFF	_ZN17CPacketTranslater25OnGuildCargoCheckPushItemEP12PacketHeader	CPacketTranslater::OnGuildCargoCheckPushItem(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	4581	function_reports/guild/_ZN17CPacketTranslater25OnGuildCargoCheckPushItemEP12PacketHeader.md
DNF-GLD-DIFF-0079	gld	DIFF	_ZN17CPacketTranslater25OnUpdateChangableCharInfoEP12PacketHeader	CPacketTranslater::OnUpdateChangableCharInfo(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	1285	function_reports/guild/_ZN17CPacketTranslater25OnUpdateChangableCharInfoEP12PacketHeader.md
DNF-GLD-DIFF-0080	gld	DIFF	_ZN17CPacketTranslater26OnDBMWReplySendGuildLetterEP12PacketHeader	CPacketTranslater::OnDBMWReplySendGuildLetter(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	2090	function_reports/guild/_ZN17CPacketTranslater26OnDBMWReplySendGuildLetterEP12PacketHeader.md
DNF-GLD-DIFF-0081	gld	DIFF	_ZN17CPacketTranslater26OnDBReplyUnconnGuildMemberEP12PacketHeader	CPacketTranslater::OnDBReplyUnconnGuildMember(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	1589	function_reports/guild/_ZN17CPacketTranslater26OnDBReplyUnconnGuildMemberEP12PacketHeader.md
DNF-GLD-DIFF-0082	gld	DIFF	_ZN17CPacketTranslater27OnDBLoadReplyGuildBoardOpenEP12PacketHeader	CPacketTranslater::OnDBLoadReplyGuildBoardOpen(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	5158	function_reports/guild/_ZN17CPacketTranslater27OnDBLoadReplyGuildBoardOpenEP12PacketHeader.md
DNF-GLD-DIFF-0083	gld	DIFF	_ZN17CPacketTranslater27OnNoticeGuildWarPointChangeEP12PacketHeader	CPacketTranslater::OnNoticeGuildWarPointChange(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	1317	function_reports/guild/_ZN17CPacketTranslater27OnNoticeGuildWarPointChangeEP12PacketHeader.md
DNF-GLD-DIFF-0084	gld	DIFF	_ZN17CPacketTranslater28OnDBLoadReplyGuildBoardWriteEP12PacketHeader	CPacketTranslater::OnDBLoadReplyGuildBoardWrite(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	5244	function_reports/guild/_ZN17CPacketTranslater28OnDBLoadReplyGuildBoardWriteEP12PacketHeader.md
DNF-GLD-DIFF-0085	gld	DIFF	_ZN17CPacketTranslater28OnDBReplyGuildMasterDelegateEP12PacketHeader	CPacketTranslater::OnDBReplyGuildMasterDelegate(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	2404	function_reports/guild/_ZN17CPacketTranslater28OnDBReplyGuildMasterDelegateEP12PacketHeader.md
DNF-GLD-DIFF-0086	gld	DIFF	_ZN17CPacketTranslater28OnDBResponseApproveJoinGuildEP12PacketHeader	CPacketTranslater::OnDBResponseApproveJoinGuild(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	5756	function_reports/guild/_ZN17CPacketTranslater28OnDBResponseApproveJoinGuildEP12PacketHeader.md
DNF-GLD-DIFF-0087	gld	DIFF	_ZN17CPacketTranslater28OnGuildMasterDelegateFromWebEP12PacketHeader	CPacketTranslater::OnGuildMasterDelegateFromWeb(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	2497	function_reports/guild/_ZN17CPacketTranslater28OnGuildMasterDelegateFromWebEP12PacketHeader.md
DNF-GLD-DIFF-0088	gld	DIFF	_ZN17CPacketTranslater28OnGuildRequestGuildBoardOpenEP12PacketHeader	CPacketTranslater::OnGuildRequestGuildBoardOpen(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	5086	function_reports/guild/_ZN17CPacketTranslater28OnGuildRequestGuildBoardOpenEP12PacketHeader.md
DNF-GLD-DIFF-0089	gld	DIFF	_ZN17CPacketTranslater28OnRequestGuildMasterDelegateEP12PacketHeader	CPacketTranslater::OnRequestGuildMasterDelegate(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	2313	function_reports/guild/_ZN17CPacketTranslater28OnRequestGuildMasterDelegateEP12PacketHeader.md
DNF-GLD-DIFF-0090	gld	DIFF	_ZN17CPacketTranslater28OnSetGuildMemberGradeFromWebEP12PacketHeader	CPacketTranslater::OnSetGuildMemberGradeFromWeb(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	1019	function_reports/guild/_ZN17CPacketTranslater28OnSetGuildMemberGradeFromWebEP12PacketHeader.md
DNF-GLD-DIFF-0091	gld	DIFF	_ZN17CPacketTranslater29OnGuildApplyOriginalPowerSideEP12PacketHeader	CPacketTranslater::OnGuildApplyOriginalPowerSide(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	5484	function_reports/guild/_ZN17CPacketTranslater29OnGuildApplyOriginalPowerSideEP12PacketHeader.md
DNF-GLD-DIFF-0092	gld	DIFF	_ZN17CPacketTranslater29OnGuildRequestGuildBoardWriteEP12PacketHeader	CPacketTranslater::OnGuildRequestGuildBoardWrite(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	5203	function_reports/guild/_ZN17CPacketTranslater29OnGuildRequestGuildBoardWriteEP12PacketHeader.md
DNF-GLD-DIFF-0093	gld	DIFF	_ZN17CPacketTranslater29OnNoticeGuildChatMsgHyperLinkEP12PacketHeader	CPacketTranslater::OnNoticeGuildChatMsgHyperLink(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	856	function_reports/guild/_ZN17CPacketTranslater29OnNoticeGuildChatMsgHyperLinkEP12PacketHeader.md
DNF-GLD-DIFF-0094	gld	DIFF	_ZN17CPacketTranslater30OnDBMWResponseBlackListOnLoginEP12PacketHeader	CPacketTranslater::OnDBMWResponseBlackListOnLogin(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	3085	function_reports/guild/_ZN17CPacketTranslater30OnDBMWResponseBlackListOnLoginEP12PacketHeader.md
DNF-GLD-DIFF-0095	gld	DIFF	_ZN17CPacketTranslater31OnInCreaseDecreasePowerWarPointEP12PacketHeader	CPacketTranslater::OnInCreaseDecreasePowerWarPoint(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	3958	function_reports/guild/_ZN17CPacketTranslater31OnInCreaseDecreasePowerWarPointEP12PacketHeader.md
DNF-GLD-DIFF-0096	gld	DIFF	_ZN17CPacketTranslater35OnCheckGuildMemberConnectionFromWebEP12PacketHeader	CPacketTranslater::OnCheckGuildMemberConnectionFromWeb(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	2589	function_reports/guild/_ZN17CPacketTranslater35OnCheckGuildMemberConnectionFromWebEP12PacketHeader.md
DNF-GLD-DIFF-0097	gld	DIFF	_ZN17CPacketTranslater39OnDBMWChangeUnconnectedGuildMemberGradeEP12PacketHeader	CPacketTranslater::OnDBMWChangeUnconnectedGuildMemberGrade(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	3127	function_reports/guild/_ZN17CPacketTranslater39OnDBMWChangeUnconnectedGuildMemberGradeEP12PacketHeader.md
DNF-GLD-DIFF-0098	gld	DIFF	_ZN17CPacketTranslater8OnLogoutEP12PacketHeader	CPacketTranslater::OnLogout(PacketHeader*)	source/DNFServer/GameServer/Guild/DNFPacketTranslater.cpp	238	function_reports/guild/_ZN17CPacketTranslater8OnLogoutEP12PacketHeader.md
DNF-GLD-DIFF-0099	gld	DIFF	_ZN17CTcpNetworkThread8dispatchEPv	CTcpNetworkThread::dispatch(void*)	source/DNFServer/GameServer/Guild/DNFTcpNetworkThread.cpp	95	function_reports/guild/_ZN17CTcpNetworkThread8dispatchEPv.md
DNF-GLD-DIFF-0100	gld	DIFF	_ZN17CUdpNetworkThread8dispatchEPv	CUdpNetworkThread::dispatch(void*)	source/DNFServer/GameServer/Guild/DNFNetworkThread.cpp	86	function_reports/guild/_ZN17CUdpNetworkThread8dispatchEPv.md
DNF-GLD-DIFF-0101	gld	DIFF	_ZN17STGuildDBInfoOnlyC1Ev	STGuildDBInfoOnly::STGuildDBInfoOnly()	source/DNFServer/GameServer/Guild/DNFGuild.cpp	2499	function_reports/guild/_ZN17STGuildDBInfoOnlyC1Ev.md
DNF-GLD-DIFF-0102	gld	DIFF	_ZN17STGuildDBInfoOnlyC2Ev	STGuildDBInfoOnly::STGuildDBInfoOnly()	source/DNFServer/GameServer/Guild/DNFGuild.cpp	2499	function_reports/guild/_ZN17STGuildDBInfoOnlyC2Ev.md
DNF-GLD-DIFF-0103	gld	DIFF	_ZN18CFrameCountHandler17GetFrameCountInfoEv	CFrameCountHandler::GetFrameCountInfo()	source/DNFServer/GameServer/Guild/DNFTickHandler.cpp	94	function_reports/guild/_ZN18CFrameCountHandler17GetFrameCountInfoEv.md
DNF-GLD-NEAR-0010	gld	NEAR	_ZN18CFrameCountHandler18InitFrameCountInfoEP12CApplicationjt	CFrameCountHandler::InitFrameCountInfo(CApplication*, unsigned int, unsigned short)	source/DNFServer/GameServer/Guild/DNFTickHandler.cpp	77	function_reports/guild/_ZN18CFrameCountHandler18InitFrameCountInfoEP12CApplicationjt.md
DNF-GLD-DIFF-0104	gld	DIFF	_ZN18CPowerWarGuildInfo24RewardGuildPowerWarPointER13CGuildManagerbiiii	CPowerWarGuildInfo::RewardGuildPowerWarPoint(CGuildManager&, bool, int, int, int, int)	source/DNFServer/GameServer/Guild/PowerWarGuildInfo.cpp	216	function_reports/guild/_ZN18CPowerWarGuildInfo24RewardGuildPowerWarPointER13CGuildManagerbiiii.md
DNF-GLD-DIFF-0105	gld	DIFF	_ZN18CPowerWarGuildInfo25MakePacketDBPowerWarPointEP37Packet_DB_Save_Power_War_Point_Reward	CPowerWarGuildInfo::MakePacketDBPowerWarPoint(Packet_DB_Save_Power_War_Point_Reward*)	source/DNFServer/GameServer/Guild/PowerWarGuildInfo.cpp	290	function_reports/guild/_ZN18CPowerWarGuildInfo25MakePacketDBPowerWarPointEP37Packet_DB_Save_Power_War_Point_Reward.md
DNF-GLD-DIFF-0106	gld	DIFF	_ZN5CPeer11recv_packetEv	CPeer::recv_packet()	source/DNFServer/GameServer/Guild/Peer.cpp	170	function_reports/guild/_ZN5CPeer11recv_packetEv.md
DNF-GLD-NEAR-0011	gld	NEAR	_ZN5CPeer11send_packetEPci	CPeer::send_packet(char*, int)	source/DNFServer/GameServer/Guild/Peer.cpp	298	function_reports/guild/_ZN5CPeer11send_packetEPci.md
DNF-GLD-DIFF-0107	gld	DIFF	_ZN5CPeer11send_packetEv	CPeer::send_packet()	source/DNFServer/GameServer/Guild/Peer.cpp	335	function_reports/guild/_ZN5CPeer11send_packetEv.md
DNF-GLD-DIFF-0108	gld	DIFF	_ZN5CPeer7parsingEi	CPeer::parsing(int)	source/DNFServer/GameServer/Guild/Peer.cpp	208	function_reports/guild/_ZN5CPeer7parsingEi.md
DNF-GLD-NEAR-0012	gld	NEAR	_ZN6CGuild12AddGuildFundEj	CGuild::AddGuildFund(unsigned int)	source/DNFServer/GameServer/Guild/DNFGuild.cpp	2325	function_reports/guild/_ZN6CGuild12AddGuildFundEj.md
